Structure_ID,Structure_Number,Line_Name,Number_of_Circuits,Structure_Status,Structure_Owner,Old_Primary_Circuit_ID,Structure_Comments,Structure_Global_ID,Structure_Object_ID,StructureMaterial,StructureType,StructureHeight,StructureLatitude,StructureLongitude,Inspection_Date,Inspection_Comments,Inspection_Attribute_Name,Inspection_Status,WorkOrder_Name,WorkOrder_Status,WorkOrder_Due_Date,WorkOrder_Created_By,WorkOrder_Assigned_Date,WorkOrder_Assigned_To
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),,,KU,003904A0,,93BDBB45-B71B-413A-8479-E866B9B8D4DE,5409,,,,36.99857651,-84.39554248,2022-04-27 21:15:52.9592785,,POLE WALL: Pole 1,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.9986588,-84.39574674,2022-04-27 21:15:53.4116742,,OTHER: Leg 4,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),,,KU,003904A0,,93BDBB45-B71B-413A-8479-E866B9B8D4DE,5409,,,,36.99857651,-84.39554248,2022-04-27 21:15:52.4600791,,FOUNDATION: Pole 1,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,60,36.99856961,-84.39554726,2022-04-27 21:15:52.4600791,,FOUNDATION: Pole 1,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,60,36.99856961,-84.39554726,2022-04-27 21:15:52.4600791,,FOUNDATION: Pole 1,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,60,36.99856961,-84.39554726,2022-04-27 21:15:52.3976799,,FOUNDATION: Leg 4,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,60,36.99856961,-84.39554726,2022-04-27 21:15:51.8360832,,CONDITION ABOVE GROUNDLINE : C-Pole,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,60,36.99856961,-84.39554726,2022-04-27 21:15:51.8360832,,CONDITION ABOVE GROUNDLINE : C-Pole,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.99865169,-84.39574234,2022-04-27 21:15:51.8360832,,CONDITION ABOVE GROUNDLINE : C-Pole,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),,,KU,003904A0,,93BDBB45-B71B-413A-8479-E866B9B8D4DE,5409,,,,36.99856941,-84.39553808,2022-04-27 21:15:53.0684762,,POLE WALL: Pole 3,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,60,36.99856961,-84.39554726,2022-04-27 21:15:52.7876776,,POLE WALL: Leg 2,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,60,36.99856961,-84.39554726,2022-04-27 21:15:52.3040808,,FOUNDATION: Leg 2,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),,,KU,003904A0,,93BDBB45-B71B-413A-8479-E866B9B8D4DE,5409,,A3-10.7,,36.99856941,-84.39553808,2022-04-27 21:15:53.3024747,,OTHER: Leg 2,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),,,KU,003904A0,,93BDBB45-B71B-413A-8479-E866B9B8D4DE,5409,,,,36.99857651,-84.39554248,2022-04-27 21:15:53.3024747,,OTHER: Leg 2,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.99865169,-84.39574234,2022-04-27 21:15:52.7408868,,POLE WALL: Leg 1,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,60,36.99856961,-84.39554726,2022-04-27 21:15:53.4116742,,OTHER: Leg 4,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.99865169,-84.39574234,2022-04-27 21:15:53.4116742,,OTHER: Leg 4,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,56,36.99856961,-84.39554726,2022-04-27 21:15:53.5988733,,OTHER: Pole 3,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,60,36.99856961,-84.39554726,2022-04-27 21:15:51.8984822,,BRACING,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.99865169,-84.39574234,2022-04-27 21:15:51.8984822,,BRACING,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,60,36.99856961,-84.39554726,2022-04-27 21:15:53.4740754,,OTHER: Pole 1,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,56,36.99856961,-84.39554726,2022-04-27 21:15:53.6456727,,OTHER: Pole 4,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.99865169,-84.39574234,2022-04-27 21:15:52.0077134,,CONDUCTOR,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.9986588,-84.39574674,2022-04-27 21:15:52.0856808,,INSULATOR,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),,,KU,003904A0,,93BDBB45-B71B-413A-8479-E866B9B8D4DE,5409,,,,36.99857651,-84.39554248,2022-04-27 21:15:52.7876776,,POLE WALL: Leg 2,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),,,KU,003904A0,,93BDBB45-B71B-413A-8479-E866B9B8D4DE,5409,,,,36.99857651,-84.39554248,2022-04-27 21:15:52.3508799,,FOUNDATION: Leg 3,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.99865169,-84.39574234,2022-04-27 21:15:52.3040808,,FOUNDATION: Leg 2,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,60,36.99856961,-84.39554726,2022-04-27 21:15:53.3024747,,OTHER: Leg 2,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),,,KU,003904A0,,93BDBB45-B71B-413A-8479-E866B9B8D4DE,5409,,,,36.99856941,-84.39553808,2022-04-27 21:15:52.9592785,,POLE WALL: Pole 1,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,56,36.99856961,-84.39554726,2022-04-27 21:15:52.9592785,,POLE WALL: Pole 1,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.9986588,-84.39574674,2022-04-27 21:15:52.9592785,,POLE WALL: Pole 1,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),,,KU,003904A0,,93BDBB45-B71B-413A-8479-E866B9B8D4DE,5409,,,,36.99857651,-84.39554248,2022-04-27 21:15:53.4116742,,OTHER: Leg 4,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.99865169,-84.39574234,2022-04-27 21:15:52.4600791,,FOUNDATION: Pole 1,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),,,KU,003904A0,,93BDBB45-B71B-413A-8479-E866B9B8D4DE,5409,,,,36.99856941,-84.39553808,2022-04-27 21:15:52.9124770,,POLE WALL: Leg 4,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.9986588,-84.39574674,2022-04-27 21:15:52.9124770,,POLE WALL: Leg 4,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),,,KU,003904A0,,93BDBB45-B71B-413A-8479-E866B9B8D4DE,5409,,,,36.99856941,-84.39553808,2022-04-27 21:15:53.7704725,,STEEL,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,56,36.99856961,-84.39554726,2022-04-27 21:15:53.7704725,,STEEL,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.9986588,-84.39574674,2022-04-27 21:15:53.7704725,,STEEL,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.9986588,-84.39574674,2022-04-27 21:15:53.5988733,,OTHER: Pole 3,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),,,KU,003904A0,,93BDBB45-B71B-413A-8479-E866B9B8D4DE,5409,,,,36.99856941,-84.39553808,2022-04-27 21:15:51.8984822,,BRACING,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,56,36.99856961,-84.39554726,2022-04-27 21:15:51.8984822,,BRACING,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
147C53A6-4D89-48A9-A055-055FAF137B90,163,CENTERFIELD (SD-6) - TRIMBLE COUNTY SWITCHING 3847 (SD-36),1,In Service,LGE,3847,,B616A6B0-DED0-43FD-83BA-264AE44520E9,35756,Wood Pole,,70,38.40599013,-85.4108377,2020-10-23 17:46:15.5354156,,BRACING,REPAIRS MADE,385347 center-middle str 152 to sl2 David ,Completed,2020-10-23 17:46:09.6160776,,2020-10-23 17:46:09.6160776,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),,,KU,003904A0,,93BDBB45-B71B-413A-8479-E866B9B8D4DE,5409,,,,36.99857651,-84.39554248,2022-04-27 21:15:52.9124770,,POLE WALL: Leg 4,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,60,36.99856961,-84.39554726,2022-04-27 21:15:52.9124770,,POLE WALL: Leg 4,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,60,36.99856961,-84.39554726,2022-04-27 21:15:53.7704725,,STEEL,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
147C53A6-4D89-48A9-A055-055FAF137B90,163,CENTERFIELD (SD-6) - TRIMBLE COUNTY SWITCHING 3847 (SD-36),1,In Service,LGE,3847,,B616A6B0-DED0-43FD-83BA-264AE44520E9,35756,Wood Pole,,70,38.40599746,-85.41084249,2020-10-23 17:46:12.8212771,Woodpecker Holes,WOODPECKER HOLES : L-Pole,REPAIRS MADE,385347 center-middle str 152 to sl2 David ,Completed,2020-10-23 17:46:09.6160776,,2020-10-23 17:46:09.6160776,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
87553F88-D41C-4902-AE22-8A761F10D25D,201,BEATTYVILLE 111 (614) - WEST IRVINE 193 (604),1,In Service,KU,,,B404F0EA-6219-4B15-84A0-C898B69FF7A2,1094047,Wood Pole,,55,37.59929505,-83.72717862,2021-02-08 21:46:08.7183316,Fixed pole top and 2 wph.,WOODPECKER HOLES : L-Pole,REPAIRS MADE,692006 strs 177-244 left Alex,Completed,2021-02-08 21:46:05.2770151,,2021-02-08 21:46:05.2770151,DCFB9D96-4D9C-4727-A894-E027B6C26DD5
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.9986588,-84.39574674,2022-04-27 21:15:53.0216767,,POLE WALL: Pole 2,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.9986588,-84.39574674,2022-04-27 21:15:52.8500775,,POLE WALL: Leg 3,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),,,KU,003904A0,,93BDBB45-B71B-413A-8479-E866B9B8D4DE,5409,,,,36.99857651,-84.39554248,2022-04-27 21:15:53.4740754,,OTHER: Pole 1,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),,,KU,003904A0,,93BDBB45-B71B-413A-8479-E866B9B8D4DE,5409,,,,36.99856941,-84.39553808,2022-04-27 21:15:53.6456727,,OTHER: Pole 4,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.99865169,-84.39574234,2022-04-27 21:15:53.6456727,,OTHER: Pole 4,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,60,36.99856961,-84.39554726,2022-04-27 21:15:52.1948809,,ENCROACHMENTS,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,56,36.99856961,-84.39554726,2022-04-27 21:15:52.6784776,,FOUNDATION: Pole 5,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.9986588,-84.39574674,2022-04-27 21:15:52.6784776,,FOUNDATION: Pole 5,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
147C53A6-4D89-48A9-A055-055FAF137B90,163,CENTERFIELD (SD-6) - TRIMBLE COUNTY SWITCHING 3847 (SD-36),1,In Service,LGE,3847,,B616A6B0-DED0-43FD-83BA-264AE44520E9,35756,Wood Pole,,70,38.40599746,-85.41084249,2020-10-23 17:46:15.5354156,,BRACING,REPAIRS MADE,385347 center-middle str 152 to sl2 David ,Completed,2020-10-23 17:46:09.6160776,,2020-10-23 17:46:09.6160776,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),1,,KU,,,712C8ED3-99A4-454B-A4FA-B89889086199,1115295,Wood Pole,,60,36.99856961,-84.39554726,2022-04-27 21:15:52.9124770,,POLE WALL: Leg 4,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.99865169,-84.39574234,2022-04-27 21:15:52.9124770,,POLE WALL: Leg 4,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,181,ELIHU 096 (614) - WOFFORD 002 (614),,,KU,003904A0,,93BDBB45-B71B-413A-8479-E866B9B8D4DE,5409,,A3-10.7,,36.99856941,-84.39553808,2022-04-27 21:15:52.0856808,,INSULATOR,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.99865169,-84.39574234,2022-04-27 21:15:52.0856808,,INSULATOR,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
C1FCB768-3871-460A-8198-5BDCB5AE3B2A,83,ELIHU 096 (614) - WOFFORD 002 (614),1,In Service,KU,0,0,626093C7-D5BB-4B44-9BD6-4A512B41B3CF,2035570,Steel Pole,,76,36.99865169,-84.39574234,2022-04-27 21:15:53.0684762,,POLE WALL: Pole 3,GOOD,Elihu-Wofford Str.83,Completed,,,2022-04-26 11:54:47.0400000,5127BBE4-9746-4DC4-8A00-DE6C0B54027B
